Date,Transaction_ID,Type,Amount_EUR,Status,Risk_Score,Region,Analyst_Team
2024-12-22,TX-433904,ACH,28074.25,APPROVED,5,EU_Zone,Team_Beta
2024-10-08,TX-789042,WIRE_TRANSFER,19598.71,APPROVED,9,North_America,Team_Alpha
2024-10-27,TX-760464,ACH,17898.98,APPROVED,9,North_America,Team_Alpha
2024-11-22,TX-788030,SWIFT,11407.49,APPROVED,20,Domestic,Team_Beta
2024-12-28,TX-817421,INTERNAL_TRANSFER,46875.83,APPROVED,18,EU_Zone,Team_Alpha
2024-11-25,TX-407910,SWIFT,36103.73,APPROVED,2,Domestic,Auto_System
2024-11-18,TX-958103,INTERNAL_TRANSFER,24084.5,APPROVED,12,Domestic,Team_Alpha
2024-11-16,TX-719681,INTERNAL_TRANSFER,30311.56,APPROVED,10,EU_Zone,Auto_System
2024-12-26,TX-711672,ACH,48328.23,APPROVED,15,North_America,Team_Beta
2024-12-08,TX-670719,ACH,28750.34,APPROVED,13,EU_Zone,Team_Alpha
2024-10-09,TX-725564,ACH,30779.76,APPROVED,13,North_America,Team_Alpha
2024-11-09,TX-850170,WIRE_TRANSFER,43122.25,APPROVED,17,North_America,Team_Beta
2024-10-29,TX-725964,INTERNAL_TRANSFER,1440.31,APPROVED,11,Domestic,Team_Alpha
2024-12-04,TX-131359,INTERNAL_TRANSFER,38163.0,APPROVED,5,EU_Zone,Team_Alpha
2024-11-15,TX-846020,ACH,40730.98,APPROVED,20,EU_Zone,Team_Beta
2024-10-25,TX-303073,WIRE_TRANSFER,781219.1,BLOCKED_COMPLIANCE,87,Offshore_Zone,Team_Beta
2024-10-19,TX-799499,INTERNAL_TRANSFER,2976.68,APPROVED,4,Domestic,Auto_System
2024-11-21,TX-382463,INTERNAL_TRANSFER,92981.08,MANUAL_REVIEW,72,APAC_Emerging,Auto_System
2024-10-25,TX-560964,INTERNAL_TRANSFER,38841.22,APPROVED,11,Domestic,Auto_System
2024-11-11,TX-378418,SWIFT,8512.46,APPROVED,13,Domestic,Auto_System
2024-12-27,TX-462673,INTERNAL_TRANSFER,41829.28,APPROVED,12,Domestic,Auto_System
2024-12-29,TX-830500,WIRE_TRANSFER,3688.63,APPROVED,15,Domestic,Team_Beta
2024-10-09,TX-783725,INTERNAL_TRANSFER,27847.0,APPROVED,14,EU_Zone,Team_Alpha
2024-10-17,TX-749476,WIRE_TRANSFER,32889.28,APPROVED,10,North_America,Auto_System
2024-12-27,TX-945783,ACH,17145.2,APPROVED,6,Domestic,Team_Alpha
2024-12-07,TX-152986,INTERNAL_TRANSFER,6566.29,APPROVED,20,EU_Zone,Team_Beta
2024-11-30,TX-444575,ACH,12884.13,APPROVED,5,North_America,Auto_System
2024-11-26,TX-820896,ACH,554865.0,BLOCKED_COMPLIANCE,97,High_Risk_Jurisdiction,Team_Beta
2024-10-08,TX-809547,SWIFT,3557.11,APPROVED,7,EU_Zone,Team_Beta
2024-11-23,TX-566373,ACH,40637.95,APPROVED,19,Domestic,Auto_System
2024-10-22,TX-919425,ACH,9863.24,APPROVED,8,North_America,Auto_System
2024-11-03,TX-955988,SWIFT,31085.71,APPROVED,20,Domestic,Auto_System
2024-10-31,TX-154601,ACH,38265.46,APPROVED,8,EU_Zone,Team_Alpha
2024-12-12,TX-962639,INTERNAL_TRANSFER,600258.98,BLOCKED_COMPLIANCE,85,Offshore_Zone,Auto_System
2024-10-26,TX-296781,SWIFT,48829.5,APPROVED,4,North_America,Team_Alpha
2024-10-15,TX-752206,SWIFT,19046.04,APPROVED,13,EU_Zone,Auto_System
2024-12-24,TX-303843,INTERNAL_TRANSFER,8094.78,APPROVED,18,EU_Zone,Auto_System
2024-11-03,TX-799195,SWIFT,34692.99,APPROVED,12,EU_Zone,Team_Beta
2024-12-14,TX-164040,INTERNAL_TRANSFER,40344.55,APPROVED,16,North_America,Team_Beta
2024-11-20,TX-207486,ACH,38734.81,APPROVED,11,North_America,Team_Alpha
2024-11-23,TX-179106,SWIFT,25631.59,APPROVED,17,North_America,Team_Beta
2024-10-11,TX-185794,WIRE_TRANSFER,13643.89,APPROVED,1,North_America,Team_Beta
2024-11-07,TX-946707,INTERNAL_TRANSFER,22226.76,APPROVED,3,Domestic,Team_Beta
2024-12-01,TX-878533,ACH,23846.13,APPROVED,8,Domestic,Auto_System
2024-11-26,TX-751057,INTERNAL_TRANSFER,75240.09,MANUAL_REVIEW,66,EU_Non_Member,Auto_System
2024-10-13,TX-524016,WIRE_TRANSFER,12717.77,APPROVED,14,North_America,Team_Alpha
2024-10-19,TX-521402,ACH,15310.49,APPROVED,12,North_America,Team_Alpha
2024-11-10,TX-896421,SWIFT,28868.75,APPROVED,10,Domestic,Team_Alpha
2024-10-05,TX-985961,INTERNAL_TRANSFER,34069.04,APPROVED,11,EU_Zone,Team_Alpha
2024-11-14,TX-292363,ACH,8730.36,APPROVED,12,EU_Zone,Team_Beta
2024-11-02,TX-469486,INTERNAL_TRANSFER,41125.81,APPROVED,14,North_America,Auto_System
2024-12-22,TX-801042,INTERNAL_TRANSFER,31879.54,APPROVED,10,North_America,Team_Beta
2024-11-13,TX-907657,INTERNAL_TRANSFER,6929.64,APPROVED,6,Domestic,Team_Beta
2024-12-25,TX-102600,INTERNAL_TRANSFER,39391.57,APPROVED,15,North_America,Auto_System
2024-10-10,TX-511715,INTERNAL_TRANSFER,31964.18,APPROVED,20,Domestic,Team_Alpha
2024-11-08,TX-411312,SWIFT,10165.77,APPROVED,7,Domestic,Team_Beta
2024-10-11,TX-217961,SWIFT,20949.56,APPROVED,20,North_America,Team_Beta
2024-10-31,TX-633603,ACH,1265.88,APPROVED,17,Domestic,Auto_System
2024-11-09,TX-647271,WIRE_TRANSFER,8404.67,APPROVED,17,Domestic,Team_Alpha
2024-12-17,TX-137014,WIRE_TRANSFER,411328.85,BLOCKED_COMPLIANCE,96,Offshore_Zone,Team_Alpha
2024-10-26,TX-130204,INTERNAL_TRANSFER,631.43,APPROVED,2,EU_Zone,Team_Beta
2024-12-08,TX-606304,ACH,22157.34,APPROVED,5,EU_Zone,Team_Beta
2024-11-28,TX-733121,WIRE_TRANSFER,40482.99,APPROVED,4,North_America,Auto_System
2024-11-23,TX-932467,SWIFT,37047.39,APPROVED,15,Domestic,Auto_System
2024-11-01,TX-653571,WIRE_TRANSFER,43506.78,APPROVED,2,Domestic,Team_Beta
2024-12-08,TX-616270,WIRE_TRANSFER,37761.22,APPROVED,18,Domestic,Team_Beta
2024-11-17,TX-639783,INTERNAL_TRANSFER,47801.76,APPROVED,16,North_America,Team_Beta
2024-11-07,TX-606646,SWIFT,47523.54,APPROVED,18,EU_Zone,Team_Alpha
2024-12-15,TX-443107,SWIFT,48845.21,APPROVED,6,North_America,Team_Beta
2024-11-18,TX-257326,SWIFT,34790.24,APPROVED,2,North_America,Auto_System
2024-10-23,TX-257389,INTERNAL_TRANSFER,15586.16,APPROVED,4,North_America,Auto_System
2024-11-12,TX-621480,INTERNAL_TRANSFER,17798.02,APPROVED,16,North_America,Auto_System
2024-11-10,TX-895699,INTERNAL_TRANSFER,42013.13,APPROVED,17,EU_Zone,Auto_System
2024-12-06,TX-558495,ACH,30882.66,APPROVED,12,EU_Zone,Team_Beta
2024-10-01,TX-929187,INTERNAL_TRANSFER,7658.7,APPROVED,12,EU_Zone,Auto_System
2024-10-10,TX-369169,WIRE_TRANSFER,3954.98,APPROVED,5,EU_Zone,Auto_System
2024-10-09,TX-576733,WIRE_TRANSFER,22061.03,APPROVED,3,Domestic,Auto_System
2024-11-10,TX-616350,ACH,35703.15,APPROVED,20,Domestic,Team_Beta
2024-11-22,TX-525833,ACH,881530.09,BLOCKED_COMPLIANCE,87,High_Risk_Jurisdiction,Team_Beta
2024-12-04,TX-145381,WIRE_TRANSFER,526542.17,BLOCKED_COMPLIANCE,95,Offshore_Zone,Auto_System
2024-10-15,TX-153372,INTERNAL_TRANSFER,19571.1,APPROVED,3,EU_Zone,Team_Alpha
2024-11-06,TX-310358,INTERNAL_TRANSFER,36438.13,APPROVED,3,EU_Zone,Auto_System
2024-11-02,TX-874532,INTERNAL_TRANSFER,17289.94,MANUAL_REVIEW,69,EU_Non_Member,Auto_System
2024-10-28,TX-492183,SWIFT,13568.88,APPROVED,7,EU_Zone,Team_Alpha
2024-10-08,TX-404050,WIRE_TRANSFER,579666.17,BLOCKED_COMPLIANCE,92,High_Risk_Jurisdiction,Auto_System
2024-12-28,TX-380558,WIRE_TRANSFER,32066.11,APPROVED,19,North_America,Team_Beta
2024-10-01,TX-882150,WIRE_TRANSFER,46261.26,APPROVED,7,EU_Zone,Auto_System
2024-11-23,TX-316526,WIRE_TRANSFER,7425.85,APPROVED,13,North_America,Team_Alpha
2024-10-23,TX-881678,ACH,24084.27,APPROVED,12,North_America,Auto_System
2024-12-10,TX-777440,WIRE_TRANSFER,43215.91,APPROVED,8,EU_Zone,Auto_System
2024-11-14,TX-662242,WIRE_TRANSFER,121888.85,MANUAL_REVIEW,66,EU_Non_Member,Team_Beta
2024-12-22,TX-430854,SWIFT,10462.84,APPROVED,8,North_America,Team_Alpha
2024-11-20,TX-570623,WIRE_TRANSFER,48018.97,APPROVED,16,EU_Zone,Team_Alpha
2024-10-27,TX-964025,SWIFT,16891.3,MANUAL_REVIEW,78,APAC_Emerging,Team_Beta
2024-10-03,TX-244755,ACH,35405.97,APPROVED,7,North_America,Team_Beta
2024-12-17,TX-418620,SWIFT,21768.28,APPROVED,10,EU_Zone,Team_Alpha
2024-11-08,TX-499793,INTERNAL_TRANSFER,40783.13,APPROVED,14,Domestic,Team_Beta
2024-12-10,TX-436482,ACH,25245.38,APPROVED,6,Domestic,Team_Alpha
2024-12-15,TX-625896,WIRE_TRANSFER,15344.11,APPROVED,16,North_America,Team_Alpha
2024-11-30,TX-276727,SWIFT,44335.78,APPROVED,15,North_America,Team_Alpha
2024-12-13,TX-891619,SWIFT,14761.45,MANUAL_REVIEW,77,APAC_Emerging,Team_Beta
2024-11-02,TX-267995,ACH,44426.46,APPROVED,18,North_America,Team_Alpha
2024-12-08,TX-138259,WIRE_TRANSFER,5249.64,APPROVED,1,Domestic,Team_Alpha
2024-12-29,TX-713065,INTERNAL_TRANSFER,30892.08,APPROVED,14,North_America,Team_Alpha
2024-10-11,TX-902235,INTERNAL_TRANSFER,1633.79,APPROVED,7,North_America,Team_Beta
2024-10-16,TX-732320,ACH,20532.64,APPROVED,20,EU_Zone,Auto_System
2024-10-22,TX-825946,SWIFT,1714.14,APPROVED,18,North_America,Team_Alpha
2024-11-15,TX-561460,INTERNAL_TRANSFER,134879.7,MANUAL_REVIEW,61,EU_Non_Member,Team_Beta
2024-12-17,TX-505033,ACH,16223.52,APPROVED,15,Domestic,Team_Alpha
2024-11-02,TX-520709,ACH,7920.95,APPROVED,6,North_America,Team_Alpha
2024-12-02,TX-178243,ACH,20668.52,APPROVED,7,EU_Zone,Auto_System
2024-11-14,TX-283686,INTERNAL_TRANSFER,19350.82,APPROVED,7,Domestic,Team_Beta
2024-10-21,TX-214011,SWIFT,15214.12,APPROVED,14,North_America,Team_Beta
2024-10-11,TX-991688,WIRE_TRANSFER,9830.75,APPROVED,6,Domestic,Team_Alpha
2024-12-14,TX-946108,INTERNAL_TRANSFER,14255.52,APPROVED,12,EU_Zone,Team_Alpha
2024-10-08,TX-405057,INTERNAL_TRANSFER,14390.75,APPROVED,7,Domestic,Team_Beta
2024-12-07,TX-383331,INTERNAL_TRANSFER,7914.89,APPROVED,1,EU_Zone,Team_Beta
2024-11-21,TX-414362,WIRE_TRANSFER,27384.34,APPROVED,6,EU_Zone,Team_Beta
2024-10-07,TX-890185,INTERNAL_TRANSFER,11144.43,APPROVED,5,North_America,Team_Beta
2024-12-24,TX-339591,ACH,44352.48,APPROVED,1,North_America,Auto_System
2024-11-10,TX-668480,SWIFT,100208.96,MANUAL_REVIEW,70,APAC_Emerging,Auto_System
2024-10-23,TX-387192,WIRE_TRANSFER,38284.2,APPROVED,7,Domestic,Auto_System
2024-10-15,TX-731383,SWIFT,33421.89,APPROVED,5,Domestic,Team_Beta
2024-12-22,TX-487590,ACH,627.44,APPROVED,11,Domestic,Team_Beta
2024-12-12,TX-935758,ACH,7667.07,APPROVED,9,North_America,Team_Beta
2024-11-10,TX-427223,SWIFT,135206.93,MANUAL_REVIEW,66,APAC_Emerging,Team_Beta
2024-10-25,TX-437206,SWIFT,31276.74,APPROVED,7,Domestic,Auto_System
2024-11-24,TX-170491,SWIFT,47722.25,APPROVED,15,North_America,Team_Alpha
2024-12-06,TX-883845,INTERNAL_TRANSFER,30808.97,APPROVED,18,EU_Zone,Team_Alpha
2024-11-09,TX-710897,ACH,44100.67,APPROVED,14,North_America,Team_Beta
2024-10-25,TX-677573,INTERNAL_TRANSFER,46778.78,APPROVED,8,EU_Zone,Auto_System
2024-11-23,TX-999485,SWIFT,14714.68,APPROVED,2,Domestic,Team_Beta
2024-11-13,TX-615581,WIRE_TRANSFER,435009.39,BLOCKED_COMPLIANCE,92,High_Risk_Jurisdiction,Auto_System
2024-10-09,TX-206157,INTERNAL_TRANSFER,45030.68,APPROVED,17,North_America,Team_Alpha
2024-11-08,TX-713790,WIRE_TRANSFER,45573.3,APPROVED,2,Domestic,Team_Beta
2024-11-07,TX-638910,WIRE_TRANSFER,29534.01,APPROVED,12,Domestic,Team_Beta
2024-11-08,TX-889100,SWIFT,14605.48,APPROVED,10,North_America,Team_Alpha
2024-12-04,TX-563796,INTERNAL_TRANSFER,31259.41,APPROVED,6,EU_Zone,Team_Beta
2024-12-22,TX-805332,INTERNAL_TRANSFER,31056.2,APPROVED,17,EU_Zone,Auto_System
2024-10-09,TX-980852,WIRE_TRANSFER,94260.68,MANUAL_REVIEW,62,EU_Non_Member,Auto_System
2024-11-29,TX-369785,ACH,11280.6,APPROVED,4,EU_Zone,Auto_System
2024-11-15,TX-992275,WIRE_TRANSFER,17222.11,APPROVED,20,North_America,Team_Beta
2024-11-20,TX-416281,WIRE_TRANSFER,22002.46,APPROVED,9,North_America,Auto_System
2024-12-22,TX-401977,INTERNAL_TRANSFER,23462.57,APPROVED,10,EU_Zone,Auto_System
2024-10-03,TX-848843,ACH,39353.16,APPROVED,4,Domestic,Team_Alpha
2024-11-02,TX-455517,ACH,15588.42,APPROVED,1,North_America,Auto_System
2024-12-09,TX-865290,ACH,48429.59,APPROVED,8,EU_Zone,Auto_System
2024-10-10,TX-319753,SWIFT,38252.71,APPROVED,14,Domestic,Team_Alpha
2024-12-18,TX-817022,ACH,20577.74,APPROVED,10,EU_Zone,Auto_System
2024-11-08,TX-533260,INTERNAL_TRANSFER,44821.08,APPROVED,13,North_America,Auto_System
2024-10-05,TX-387132,SWIFT,4989.77,APPROVED,10,Domestic,Team_Alpha
2024-11-25,TX-729370,ACH,34387.33,APPROVED,12,Domestic,Auto_System
2024-12-18,TX-327753,INTERNAL_TRANSFER,22468.24,MANUAL_REVIEW,60,APAC_Emerging,Team_Alpha
2024-11-16,TX-732835,SWIFT,21745.1,APPROVED,2,EU_Zone,Team_Alpha
2024-12-03,TX-926679,SWIFT,47411.45,APPROVED,2,Domestic,Auto_System
2024-10-27,TX-673185,INTERNAL_TRANSFER,11700.57,APPROVED,6,EU_Zone,Auto_System
2024-10-31,TX-542127,SWIFT,8490.15,APPROVED,8,North_America,Team_Beta
2024-11-14,TX-832340,WIRE_TRANSFER,17282.82,APPROVED,14,EU_Zone,Team_Beta
2024-10-29,TX-472687,INTERNAL_TRANSFER,52067.5,MANUAL_REVIEW,67,APAC_Emerging,Auto_System
2024-11-21,TX-253261,ACH,27319.2,APPROVED,11,North_America,Team_Beta
2024-12-28,TX-974222,INTERNAL_TRANSFER,7952.2,APPROVED,1,North_America,Team_Alpha
2024-11-01,TX-499250,INTERNAL_TRANSFER,42895.77,APPROVED,17,Domestic,Team_Beta
2024-11-12,TX-236113,SWIFT,43872.83,APPROVED,3,EU_Zone,Team_Beta
2024-11-13,TX-567210,ACH,37682.2,APPROVED,12,Domestic,Auto_System
2024-11-15,TX-322039,INTERNAL_TRANSFER,24704.08,APPROVED,6,Domestic,Team_Alpha
2024-10-19,TX-746233,INTERNAL_TRANSFER,4260.57,APPROVED,9,EU_Zone,Team_Alpha
2024-12-13,TX-719002,WIRE_TRANSFER,47525.23,APPROVED,16,Domestic,Auto_System
2024-11-16,TX-514411,ACH,100596.85,MANUAL_REVIEW,70,EU_Non_Member,Auto_System
2024-10-28,TX-837637,SWIFT,30672.84,APPROVED,10,Domestic,Team_Alpha
2024-12-06,TX-569499,INTERNAL_TRANSFER,29824.84,MANUAL_REVIEW,81,APAC_Emerging,Auto_System
2024-10-11,TX-994119,ACH,89040.13,MANUAL_REVIEW,72,APAC_Emerging,Team_Beta
2024-10-25,TX-725415,INTERNAL_TRANSFER,36773.74,APPROVED,14,Domestic,Team_Beta
2024-11-25,TX-383630,WIRE_TRANSFER,6179.0,APPROVED,4,Domestic,Team_Alpha
2024-11-15,TX-234049,WIRE_TRANSFER,3501.83,APPROVED,11,Domestic,Team_Alpha
2024-10-26,TX-265018,ACH,8517.69,APPROVED,1,EU_Zone,Auto_System
2024-11-11,TX-362380,ACH,28631.11,APPROVED,14,EU_Zone,Team_Beta
2024-12-22,TX-122106,ACH,26148.41,APPROVED,10,EU_Zone,Team_Alpha
2024-10-27,TX-415702,SWIFT,15015.84,APPROVED,17,EU_Zone,Team_Beta
2024-11-28,TX-713574,ACH,1446.54,APPROVED,16,Domestic,Auto_System
2024-11-29,TX-169773,WIRE_TRANSFER,25699.62,APPROVED,15,Domestic,Auto_System
2024-10-12,TX-511294,WIRE_TRANSFER,39239.61,APPROVED,14,EU_Zone,Team_Beta
2024-10-05,TX-290192,WIRE_TRANSFER,34132.57,APPROVED,5,EU_Zone,Team_Beta
2024-11-23,TX-974017,SWIFT,18699.97,APPROVED,4,Domestic,Team_Beta
2024-12-25,TX-985296,WIRE_TRANSFER,8589.59,APPROVED,10,EU_Zone,Team_Beta
2024-11-10,TX-178147,WIRE_TRANSFER,89293.14,MANUAL_REVIEW,70,EU_Non_Member,Team_Alpha
2024-10-10,TX-909438,INTERNAL_TRANSFER,26799.0,APPROVED,7,North_America,Team_Beta
2024-10-25,TX-256446,WIRE_TRANSFER,45906.54,APPROVED,12,EU_Zone,Auto_System
2024-11-04,TX-840148,SWIFT,44794.03,APPROVED,16,Domestic,Team_Alpha
2024-10-03,TX-733750,SWIFT,19701.96,APPROVED,10,Domestic,Team_Beta
2024-10-26,TX-300089,WIRE_TRANSFER,30540.21,APPROVED,16,Domestic,Auto_System
2024-10-04,TX-607760,ACH,31949.94,APPROVED,16,EU_Zone,Team_Beta
2024-12-10,TX-173368,ACH,35565.45,APPROVED,13,EU_Zone,Auto_System
2024-11-27,TX-454697,SWIFT,43923.04,APPROVED,14,Domestic,Team_Beta
2024-12-03,TX-238794,SWIFT,25507.58,APPROVED,3,North_America,Team_Alpha
2024-12-28,TX-703124,SWIFT,22538.28,APPROVED,8,Domestic,Team_Beta
2024-11-17,TX-476146,SWIFT,14906.92,APPROVED,7,Domestic,Team_Alpha
2024-11-27,TX-899335,ACH,23801.49,APPROVED,1,North_America,Team_Beta
2024-11-18,TX-286946,WIRE_TRANSFER,634478.38,BLOCKED_COMPLIANCE,96,Offshore_Zone,Auto_System
2024-12-16,TX-263451,INTERNAL_TRANSFER,38630.59,APPROVED,6,EU_Zone,Auto_System
2024-12-08,TX-396759,WIRE_TRANSFER,48838.74,APPROVED,13,North_America,Team_Alpha
2024-10-31,TX-619623,ACH,20613.88,APPROVED,5,Domestic,Team_Alpha
2024-12-29,TX-638216,WIRE_TRANSFER,43963.63,APPROVED,14,EU_Zone,Auto_System
2024-10-08,TX-550677,ACH,39689.02,APPROVED,4,North_America,Auto_System
2024-12-30,TX-957666,SWIFT,26687.8,APPROVED,16,Domestic,Team_Alpha
2024-10-01,TX-199428,INTERNAL_TRANSFER,32520.55,APPROVED,8,EU_Zone,Auto_System
2024-11-15,TX-475377,WIRE_TRANSFER,2819.22,APPROVED,14,EU_Zone,Team_Beta
2024-10-18,TX-860024,ACH,11406.21,APPROVED,20,EU_Zone,Team_Beta
2024-10-11,TX-186028,WIRE_TRANSFER,36432.52,APPROVED,9,Domestic,Team_Beta
2024-12-28,TX-118120,INTERNAL_TRANSFER,32699.21,APPROVED,8,EU_Zone,Team_Beta
2024-10-04,TX-968340,WIRE_TRANSFER,24376.33,APPROVED,17,EU_Zone,Team_Alpha
2024-11-09,TX-379335,SWIFT,41830.99,APPROVED,17,Domestic,Team_Alpha
2024-11-05,TX-699078,SWIFT,22850.76,APPROVED,2,EU_Zone,Team_Beta
2024-10-31,TX-724153,INTERNAL_TRANSFER,490.53,APPROVED,1,Domestic,Team_Beta
2024-12-13,TX-386864,SWIFT,21171.02,APPROVED,12,Domestic,Team_Beta
2024-10-06,TX-198398,WIRE_TRANSFER,744.27,APPROVED,18,Domestic,Team_Alpha
2024-10-27,TX-578151,INTERNAL_TRANSFER,13229.49,APPROVED,20,EU_Zone,Auto_System
2024-12-04,TX-620251,SWIFT,22264.04,APPROVED,12,Domestic,Auto_System
2024-12-09,TX-312823,SWIFT,2767.34,APPROVED,1,North_America,Team_Alpha
2024-11-11,TX-817450,ACH,30237.43,APPROVED,4,Domestic,Team_Beta
2024-11-29,TX-884530,SWIFT,11332.03,APPROVED,4,Domestic,Team_Alpha
2024-10-10,TX-590084,INTERNAL_TRANSFER,1519.92,APPROVED,4,Domestic,Auto_System
2024-11-09,TX-379083,SWIFT,34475.34,APPROVED,15,Domestic,Team_Beta
2024-12-24,TX-874155,SWIFT,17744.89,APPROVED,7,Domestic,Auto_System
2024-12-29,TX-508461,SWIFT,19511.26,APPROVED,16,Domestic,Auto_System
2024-11-18,TX-191090,SWIFT,34599.05,APPROVED,3,Domestic,Team_Alpha
2024-11-04,TX-347139,WIRE_TRANSFER,5674.75,APPROVED,7,North_America,Auto_System
2024-12-02,TX-962821,ACH,29019.5,APPROVED,16,North_America,Team_Alpha
2024-11-29,TX-150774,ACH,55074.88,MANUAL_REVIEW,71,EU_Non_Member,Team_Beta
2024-11-15,TX-992806,SWIFT,362382.63,BLOCKED_COMPLIANCE,98,High_Risk_Jurisdiction,Team_Beta
2024-10-20,TX-237031,WIRE_TRANSFER,44697.6,APPROVED,7,Domestic,Team_Alpha
2024-10-06,TX-773425,WIRE_TRANSFER,69934.7,MANUAL_REVIEW,60,APAC_Emerging,Team_Alpha
2024-12-06,TX-914623,SWIFT,40250.28,APPROVED,2,Domestic,Team_Alpha
2024-12-07,TX-801522,INTERNAL_TRANSFER,66327.2,BLOCKED_COMPLIANCE,98,High_Risk_Jurisdiction,Team_Beta
2024-12-06,TX-350072,SWIFT,34996.99,APPROVED,7,North_America,Team_Alpha
2024-12-17,TX-690541,WIRE_TRANSFER,36470.04,APPROVED,10,North_America,Team_Alpha
2024-10-13,TX-857997,ACH,11903.26,APPROVED,1,EU_Zone,Team_Beta
2024-10-28,TX-935315,SWIFT,24964.66,APPROVED,8,North_America,Team_Beta
2024-12-06,TX-244663,ACH,30986.72,APPROVED,15,EU_Zone,Team_Alpha
2024-10-17,TX-234743,INTERNAL_TRANSFER,31276.03,APPROVED,8,North_America,Team_Alpha
2024-12-24,TX-630625,INTERNAL_TRANSFER,48399.13,APPROVED,7,Domestic,Team_Alpha
2024-11-20,TX-260220,SWIFT,3060.28,APPROVED,9,EU_Zone,Team_Alpha
2024-11-24,TX-454273,INTERNAL_TRANSFER,32079.6,APPROVED,5,North_America,Auto_System
2024-11-05,TX-426371,INTERNAL_TRANSFER,24487.93,APPROVED,6,EU_Zone,Team_Alpha
2024-11-29,TX-140620,INTERNAL_TRANSFER,467.94,APPROVED,1,North_America,Auto_System
2024-10-11,TX-195103,SWIFT,48065.56,MANUAL_REVIEW,63,EU_Non_Member,Team_Beta
2024-12-16,TX-664313,INTERNAL_TRANSFER,40515.14,APPROVED,3,EU_Zone,Auto_System
2024-11-17,TX-324995,WIRE_TRANSFER,894811.49,BLOCKED_COMPLIANCE,85,Offshore_Zone,Team_Beta
2024-10-26,TX-553210,WIRE_TRANSFER,125068.75,MANUAL_REVIEW,67,EU_Non_Member,Team_Alpha
2024-10-30,TX-717755,WIRE_TRANSFER,37552.3,APPROVED,10,North_America,Team_Alpha
2024-11-15,TX-764189,WIRE_TRANSFER,19994.74,APPROVED,10,North_America,Team_Alpha
2024-10-02,TX-652298,SWIFT,45203.25,APPROVED,20,Domestic,Team_Alpha
2024-11-07,TX-638994,ACH,12711.28,APPROVED,8,North_America,Auto_System
2024-10-01,TX-477967,ACH,31546.16,APPROVED,17,North_America,Team_Beta
2024-11-23,TX-374706,ACH,141831.39,MANUAL_REVIEW,73,EU_Non_Member,Auto_System
2024-10-14,TX-863373,SWIFT,78454.65,MANUAL_REVIEW,82,EU_Non_Member,Auto_System
2024-11-29,TX-838399,SWIFT,45882.94,APPROVED,13,EU_Zone,Auto_System
2024-12-21,TX-732949,INTERNAL_TRANSFER,31750.61,APPROVED,9,Domestic,Team_Alpha
2024-11-11,TX-646369,SWIFT,23912.4,APPROVED,14,North_America,Team_Alpha
2024-12-15,TX-333125,SWIFT,33410.91,APPROVED,12,EU_Zone,Team_Beta
2024-11-22,TX-281900,WIRE_TRANSFER,23147.75,APPROVED,7,EU_Zone,Team_Beta
2024-12-11,TX-716472,SWIFT,42949.54,APPROVED,9,EU_Zone,Team_Alpha
2024-11-14,TX-370980,SWIFT,32677.35,APPROVED,6,North_America,Team_Beta
2024-12-06,TX-494658,INTERNAL_TRANSFER,2133.77,APPROVED,15,EU_Zone,Team_Alpha
2024-10-19,TX-162821,ACH,47134.39,APPROVED,20,North_America,Team_Alpha
2024-12-03,TX-649322,WIRE_TRANSFER,7688.23,APPROVED,9,North_America,Team_Beta
2024-10-31,TX-353649,SWIFT,49536.6,APPROVED,7,Domestic,Team_Beta
2024-11-04,TX-267523,WIRE_TRANSFER,475462.22,BLOCKED_COMPLIANCE,90,High_Risk_Jurisdiction,Auto_System
2024-11-28,TX-840951,SWIFT,346709.25,BLOCKED_COMPLIANCE,89,Offshore_Zone,Team_Beta
2024-10-06,TX-894171,ACH,39301.83,APPROVED,9,North_America,Team_Beta
2024-12-20,TX-211245,INTERNAL_TRANSFER,12770.2,APPROVED,10,Domestic,Team_Alpha
2024-10-03,TX-559963,WIRE_TRANSFER,69670.7,BLOCKED_COMPLIANCE,93,Offshore_Zone,Auto_System
2024-12-25,TX-392556,ACH,47599.92,APPROVED,15,North_America,Team_Beta
2024-12-10,TX-118145,ACH,45949.77,APPROVED,20,Domestic,Team_Alpha
2024-11-05,TX-553391,INTERNAL_TRANSFER,49069.59,APPROVED,6,North_America,Team_Beta
2024-10-20,TX-181256,INTERNAL_TRANSFER,34830.3,APPROVED,6,North_America,Team_Beta
2024-10-19,TX-900037,INTERNAL_TRANSFER,32238.05,APPROVED,9,Domestic,Team_Alpha
2024-11-03,TX-756253,INTERNAL_TRANSFER,9755.24,APPROVED,3,Domestic,Auto_System
2024-10-29,TX-960750,ACH,34593.02,APPROVED,7,EU_Zone,Team_Alpha
2024-10-09,TX-511117,WIRE_TRANSFER,11107.19,APPROVED,13,North_America,Team_Alpha
2024-10-18,TX-252311,SWIFT,50127.72,MANUAL_REVIEW,68,APAC_Emerging,Team_Alpha
2024-12-30,TX-592505,WIRE_TRANSFER,14862.29,APPROVED,11,Domestic,Team_Beta
2024-12-23,TX-648852,ACH,1605.34,APPROVED,14,North_America,Team_Alpha
2024-12-27,TX-371664,SWIFT,5287.7,APPROVED,19,EU_Zone,Team_Beta
2024-10-28,TX-571347,SWIFT,21330.01,APPROVED,7,North_America,Team_Beta
